"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval"
"404","ebi-a-GCST90010252","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",4,0.00590112168308368,0.00581359950751525,0.384823877453116
"405","ebi-a-GCST90010252","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",4,0.00266334610358305,0.00438907269513388,0.586818407592084
"406","ebi-a-GCST90010252","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Paraoxonase activity || id:ebi-a-GCST90010252","MR Egger",5,-0.0148734442329806,0.0209799762141988,0.529490997689872
"407","ebi-a-GCST90010252","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted median",5,0.00284856847787648,0.0031004618187243,0.358223113796397
"408","ebi-a-GCST90010252","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Paraoxonase activity || id:ebi-a-GCST90010252","Inverse variance weighted",5,0.00312597146240207,0.00358877545762215,0.38373163016658
"409","ebi-a-GCST90010252","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",5,0.00289225027386362,0.00419750808546336,0.528684051254733
"410","ebi-a-GCST90010252","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",5,0.00305497009341255,0.00335765216961013,0.414366623294713
"411","ebi-a-GCST90010252","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Paraoxonase activity || id:ebi-a-GCST90010252","MR Egger",5,-0.0249151285878893,0.0196701254138574,0.294686323024601
"412","ebi-a-GCST90010252","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted median",5,0.00197947195759047,0.00321312974403158,0.53785671843935
"413","ebi-a-GCST90010252","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Paraoxonase activity || id:ebi-a-GCST90010252","Inverse variance weighted",5,0.0025042999144258,0.00388191662579564,0.518849781084073
"414","ebi-a-GCST90010252","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",5,0.00331609234075732,0.00418865215099961,0.472845718989368
"415","ebi-a-GCST90010252","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",5,0.00179981777973259,0.00345230679088999,0.629664308735682
"416","ebi-a-GCST90010252","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Paraoxonase activity || id:ebi-a-GCST90010252","Wald ratio",1,-0.0696828513384478,0.0535719665365134,0.193349692547059
"417","ebi-a-GCST90010252","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","MR Egger",3,-0.146189918974886,0.388759682255651,0.771018193881997
"418","ebi-a-GCST90010252","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted median",3,-0.0348502636034512,0.0212968049216615,0.101754209735671
"419","ebi-a-GCST90010252","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Inverse variance weighted",3,-0.0266407995100634,0.0307553733236473,0.38637166632647
"420","ebi-a-GCST90010252","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",3,-0.0119154852541796,0.051682878257281,0.839100625820356
"421","ebi-a-GCST90010252","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",3,-0.0418148427064127,0.0205026802037948,0.178235083554956
"422","ebi-a-GCST90010252","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Paraoxonase activity || id:ebi-a-GCST90010252","Wald ratio",1,0.045752250806893,0.0457994375342104,0.317809365012247
"423","ebi-a-GCST90010252","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Paraoxonase activity || id:ebi-a-GCST90010252","MR Egger",4,0.547217939372658,0.234718119286767,0.145006060487663
"424","ebi-a-GCST90010252","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted median",4,0.0564710446416118,0.0498031237142789,0.256842539653918
"425","ebi-a-GCST90010252","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Paraoxonase activity || id:ebi-a-GCST90010252","Inverse variance weighted",4,0.014162465229672,0.0572054336746779,0.804465555452469
"426","ebi-a-GCST90010252","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",4,0.0671338528094629,0.078707818281169,0.456373476862769
"427","ebi-a-GCST90010252","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",4,0.0729598010717621,0.0553474588762538,0.279044120036838
"428","ebi-a-GCST90010252","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Paraoxonase activity || id:ebi-a-GCST90010252","Wald ratio",1,-0.0668536227878642,0.0544626495987342,0.219629753296598
"429","ebi-a-GCST90010252","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","MR Egger",3,-0.0134787671707898,0.211364113836861,0.959457421445859
"430","ebi-a-GCST90010252","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted median",3,-0.0479486460552069,0.0211520215989699,0.0233988534642352
"431","ebi-a-GCST90010252","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Inverse variance weighted",3,-0.0421749088965207,0.0188477041052685,0.0252426977782237
"432","ebi-a-GCST90010252","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Simple mode",3,-0.0533804275011707,0.0311253992355291,0.228478522179989
"433","ebi-a-GCST90010252","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Paraoxonase activity || id:ebi-a-GCST90010252","Weighted mode",3,-0.049647978384157,0.0223325907938993,0.15625296257031
"434","ebi-a-GCST90010252","ukb-e-47_EAS","Hand grip strength (right) || id:ukb-e-47_EAS","Paraoxonase activity || id:ebi-a-GCST90010252","Wald ratio",1,0.0606255072573187,0.0479417149544176,0.206026614311099
"435","ebi-a-GCST90012791","ebi-a-GCST90007526","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007526","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-0.901522889320702,4.73897838500911,0.880322212990429
"436","ebi-a-GCST90012791","ebi-a-GCST90007526","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007526","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.272768626400103,0.312519868254723,0.382769857408258
"437","ebi-a-GCST90012791","ebi-a-GCST90007526","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007526","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.1050090838563,0.24603421540401,0.669520030446434
"438","ebi-a-GCST90012791","ebi-a-GCST90007526","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007526","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-0.31541890506119,0.380363174791922,0.494173608841984
"439","ebi-a-GCST90012791","ebi-a-GCST90007526","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007526","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-0.311121509509686,0.378570849537064,0.497555709334482
"440","ebi-a-GCST90012791","ebi-a-GCST90007527","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007527","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-4.55810673771019,4.72569130643047,0.511490562776114
"441","ebi-a-GCST90012791","ebi-a-GCST90007527","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007527","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.108841626477327,0.375246325234509,0.771775071390267
"442","ebi-a-GCST90012791","ebi-a-GCST90007527","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007527","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.0158554107885031,0.298940133898568,0.957701033749104
"443","ebi-a-GCST90012791","ebi-a-GCST90007527","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007527","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.254611324868817,0.472615715023663,0.644016219738823
"444","ebi-a-GCST90012791","ebi-a-GCST90007527","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007527","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.254611324868817,0.439447650189346,0.620892153808729
"445","ebi-a-GCST90012791","ebi-a-GCST90007528","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007528","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,3.73940104290435,9.25113194191425,0.755454926335819
"446","ebi-a-GCST90012791","ebi-a-GCST90007528","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007528","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.472857884274015,0.579275093145164,0.414332892235527
"447","ebi-a-GCST90012791","ebi-a-GCST90007528","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007528","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.631519493897701,0.458163507099745,0.168088635952002
"448","ebi-a-GCST90012791","ebi-a-GCST90007528","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007528","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-0.339453132737277,0.673402214221235,0.664248192693345
"449","ebi-a-GCST90012791","ebi-a-GCST90007528","Low hand grip strength (60 years and older) (EWGSOP) || id:ebi-a-GCST90007528","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-0.339453132737277,0.713794257872063,0.681265776136493
"450","ebi-a-GCST90012791","ebi-a-GCST90007529","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007529","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-6.21459297118447,5.58820394242515,0.466245468115404
"451","ebi-a-GCST90012791","ebi-a-GCST90007529","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007529","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.299292353485279,0.448469838169663,0.50454004192624
"452","ebi-a-GCST90012791","ebi-a-GCST90007529","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007529","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.178021493951595,0.353900361725971,0.614945176712844
"453","ebi-a-GCST90012791","ebi-a-GCST90007529","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007529","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.485555299341274,0.545988702316826,0.467665599000511
"454","ebi-a-GCST90012791","ebi-a-GCST90007529","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007529","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.480936601453543,0.572318598801932,0.489173229066997
"455","ebi-a-GCST90012791","ebi-a-GCST90007530","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007530","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-18.8949034591926,7.04163779730049,0.227101251723881
"456","ebi-a-GCST90012791","ebi-a-GCST90007530","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007530","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.247991926133384,0.647224870230146,0.70159970830971
"457","ebi-a-GCST90012791","ebi-a-GCST90007530","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007530","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.411569283672673,0.888536574533906,0.643221708049799
"458","ebi-a-GCST90012791","ebi-a-GCST90007530","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007530","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.378124699882,1.02668000022828,0.74797969230391
"459","ebi-a-GCST90012791","ebi-a-GCST90007530","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007530","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-0.0582359955787641,0.995742374819463,0.958680176396685
"460","ebi-a-GCST90012791","ebi-a-GCST90007531","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007531","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,14.2035827992436,9.87957531600489,0.386903188350442
"461","ebi-a-GCST90012791","ebi-a-GCST90007531","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007531","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.282009267558505,0.800166830691444,0.724509742260909
"462","ebi-a-GCST90012791","ebi-a-GCST90007531","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007531","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.307795356888236,0.786484241961038,0.695534082754425
"463","ebi-a-GCST90012791","ebi-a-GCST90007531","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007531","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.41080146751165,0.983410894844104,0.716719079635191
"464","ebi-a-GCST90012791","ebi-a-GCST90007531","Low hand grip strength (60 years and older) (FNIH) || id:ebi-a-GCST90007531","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.429693454153955,0.947981916257833,0.694782413369804
"465","ebi-a-GCST90012791","ebi-a-GCST90014019","Hand grip strength left (UKB data field 46) || id:ebi-a-GCST90014019","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,0.726428117713585,0.785234909461771,0.524753332726563
"466","ebi-a-GCST90012791","ebi-a-GCST90014019","Hand grip strength left (UKB data field 46) || id:ebi-a-GCST90014019","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.0741435179788667,0.0645366975890359,0.250614432141471
"467","ebi-a-GCST90012791","ebi-a-GCST90014019","Hand grip strength left (UKB data field 46) || id:ebi-a-GCST90014019","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.0712597741979799,0.049809002548768,0.152527529246322
"468","ebi-a-GCST90012791","ebi-a-GCST90014019","Hand grip strength left (UKB data field 46) || id:ebi-a-GCST90014019","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.082454263631985,0.0795037596096038,0.408628342894916
"469","ebi-a-GCST90012791","ebi-a-GCST90014019","Hand grip strength left (UKB data field 46) || id:ebi-a-GCST90014019","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.0908760723945518,0.0799652672590369,0.373601292268551
"470","ebi-a-GCST90012791","ukb-a-374","Hand grip strength (left) || id:ukb-a-374","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,0.242167969250558,2.16458096222876,0.929071499135382
"471","ebi-a-GCST90012791","ukb-a-374","Hand grip strength (left) || id:ukb-a-374","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.155824188100576,0.0816523772545144,0.0563414486062164
"472","ebi-a-GCST90012791","ukb-a-374","Hand grip strength (left) || id:ukb-a-374","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.112458816031223,0.0972346646245582,0.247447580639936
"473","ebi-a-GCST90012791","ukb-a-374","Hand grip strength (left) || id:ukb-a-374","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.207095877682141,0.10808725686423,0.19542960217818
"474","ebi-a-GCST90012791","ukb-a-374","Hand grip strength (left) || id:ukb-a-374","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.20275378552881,0.107228722587491,0.199202523468147
"475","ebi-a-GCST90012791","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-0.444531001520247,1.66337025195198,0.833750386551851
"476","ebi-a-GCST90012791","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.110430302623993,0.0798980417118547,0.166928629295905
"477","ebi-a-GCST90012791","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.127665444674542,0.0788900261261518,0.105604198820665
"478","ebi-a-GCST90012791","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.105565130616929,0.109762711340878,0.437653012053753
"479","ebi-a-GCST90012791","ukb-a-379","Hand grip strength (right) || id:ukb-a-379","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.0933201783579996,0.101650549636785,0.45550785550918
"480","ebi-a-GCST90012791","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,0.267699800823441,1.83137931884912,0.907597233439972
"481","ebi-a-GCST90012791","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.154877069530936,0.069980845960541,0.0268883298852628
"482","ebi-a-GCST90012791","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.120384766829075,0.082333829861565,0.143698920110667
"483","ebi-a-GCST90012791","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.201783532686181,0.0978611532281012,0.175329708285128
"484","ebi-a-GCST90012791","ukb-b-10215","Hand grip strength (right) || id:ukb-b-10215","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.197175050423242,0.0959676753106967,0.176272086378545
"485","ebi-a-GCST90012791","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,0.360604598010162,1.58494555033141,0.857581543479194
"486","ebi-a-GCST90012791","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.162440192101809,0.0639395355832448,0.011068517295292
"487","ebi-a-GCST90012791","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.12347210058436,0.0718207801717579,0.0855834978920751
"488","ebi-a-GCST90012791","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.19409950333843,0.0867668695027821,0.154742634068887
"489","ebi-a-GCST90012791","ukb-b-7478","Hand grip strength (left) || id:ukb-b-7478","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.191758673503927,0.0888009660226883,0.163435969371083
"490","ebi-a-GCST90012791","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-15.0543743146818,12.1489680418158,0.43226369416511
"491","ebi-a-GCST90012791","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.776722463442107,0.723562863757183,0.283060641423266
"492","ebi-a-GCST90012791","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-1.0413275460782,0.825009954874606,0.206876836992516
"493","ebi-a-GCST90012791","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-0.570814564813158,0.999284922378032,0.625481524141105
"494","ebi-a-GCST90012791","ukb-e-46_AFR","Hand grip strength (left) || id:ukb-e-46_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-0.40011650619484,1.02717699962087,0.734449630697482
"495","ebi-a-GCST90012791","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,1.95006829148362,6.66886174788135,0.818892701678714
"496","ebi-a-GCST90012791","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.294068362972274,0.486876434546452,0.545850474633662
"497","ebi-a-GCST90012791","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.395306219221222,0.400696906304119,0.323864900091473
"498","ebi-a-GCST90012791","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-0.229269973000794,0.548434610078594,0.716523832593096
"499","ebi-a-GCST90012791","ukb-e-46_CSA","Hand grip strength (left) || id:ukb-e-46_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-0.217400444643294,0.53898853282884,0.725726574354229
"500","ebi-a-GCST90012791","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,5.4079588313569,10.0857030461864,0.686664102298368
"501","ebi-a-GCST90012791","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.19676882109556,0.747184100301527,0.792283003047868
"502","ebi-a-GCST90012791","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.405642001568743,0.622156120657444,0.514405101265885
"503","ebi-a-GCST90012791","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-0.0205385652523353,0.941287777109294,0.98457301704803
"504","ebi-a-GCST90012791","ukb-e-46_EAS","Hand grip strength (left) || id:ukb-e-46_EAS","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.0249482379258645,0.880513074223048,0.979969032568379
"505","ebi-a-GCST90012791","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,9.4016368918494,15.2152919132172,0.647642074142626
"506","ebi-a-GCST90012791","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,0.661663340500706,1.12531782636277,0.556546334614666
"507","ebi-a-GCST90012791","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,0.26525874581002,0.91462191471385,0.771800855005267
"508","ebi-a-GCST90012791","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,0.940358715292445,1.33981436833993,0.555448287119488
"509","ebi-a-GCST90012791","ukb-e-46_MID","Hand grip strength (left) || id:ukb-e-46_MID","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,0.997810920428238,1.43099024697441,0.557775554825736
"510","ebi-a-GCST90012791","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,-6.67466824263751,12.9330546497941,0.696689173420603
"511","ebi-a-GCST90012791","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-1.09741903340263,0.63786714675998,0.0853505323604261
"512","ebi-a-GCST90012791","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Inverse variance weighted",3,-0.647604635471007,0.634336646386627,0.3072940857324
"513","ebi-a-GCST90012791","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Simple mode",3,-1.25906313765424,0.787004721172243,0.250769043961329
"514","ebi-a-GCST90012791","ukb-e-47_AFR","Hand grip strength (right) || id:ukb-e-47_AFR","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted mode",3,-1.28355976791595,0.931669023377585,0.302200847751632
"515","ebi-a-GCST90012791","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","MR Egger",3,5.93628632880054,10.0492190488146,0.660319496955913
"516","ebi-a-GCST90012791","ukb-e-47_CSA","Hand grip strength (right) || id:ukb-e-47_CSA","Acceptance of an invitation to wear a physical activity monitor || id:ebi-a-GCST90012791","Weighted median",3,-0.36068384883511,0.531371007755182,0.497277463284213
